instanceSelection,lshMEthod,sizeBucket,ands,ors,imbalance,neigh,subBuckets,distance,isMethod,trees,depth,type,k,tp,tn,fp,fn,sensibility,specificity,precision,accuracy,F1,Gmean,wtdAcc,AreaROC,timeLSH,timeIS,buckets,buckMax,buckMin,buckAvg,reduction
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,25,20,Train,1,363,9134,363,3,99.18032787,96.17774034,50,96.28916151,66.48351648,97.66749623,98.27955161,0.998462206,0.119851506,0.189486886,4136,1155,1,55.13176983,0.041666484
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,25,20,Test,1,86,56661,86,22,79.62962963,99.84845014,50,99.81004309,61.42857143,89.16779185,85.69527578,0.934149373,0.119851506,0.189486886,4136,1155,1,55.13176983,0.041666484
NOIS,projection,0.1,2,1,TRUE,4,1000,6,entropy,25,30,Train,1,378,227640,378,6,98.4375,99.83422361,50,99.83187538,66.31578947,99.13340197,98.85651708,0.99866756,0.120769229,0.266213964,4040,1074,1,56.44183168,0.048534152
NOIS,projection,0.1,2,1,TRUE,4,1000,6,entropy,25,30,Test,1,83,56666,83,25,76.85185185,99.85374192,50,99.81004977,60.58394161,87.60105582,83.75241887,0.955823462,0.120769229,0.266213964,4040,1074,1,56.44183168,0.048534152
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,25,30,Train,1,353,10709,353,4,98.87955182,96.80889532,50,96.87363167,66.41580433,97.83874581,98.25835487,0.998400882,0.120769229,0.266213964,4040,1074,1,56.44183168,0.048534152
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,25,30,Test,1,87,56651,87,21,80.55555556,99.84666361,50,99.81001302,61.70212766,89.68390858,86.34288797,0.895269269,0.120769229,0.266213964,4040,1074,1,56.44183168,0.048534152
NOIS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,10,Train,1,337,227638,337,47,87.76041667,99.85217677,50,99.83184372,63.70510397,93.61126342,91.3879447,0.995485023,0.106475764,0.206144695,4797,1205,1,47.53491766,0.062098454
NOIS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,10,Test,1,82,56664,82,26,75.92592593,99.85549642,50,99.81003975,60.29411765,87.07250441,83.10479707,0.945422857,0.106475764,0.206144695,4797,1205,1,47.53491766,0.062098454
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,10,Train,1,320,13806,320,33,90.65155807,97.73467365,50,97.56198633,64.45115811,94.12651297,92.77649275,0.997250085,0.106475764,0.206144695,4797,1205,1,47.53491766,0.062098454
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,10,Test,1,84,56657,84,24,77.77777778,99.8519589,50,99.81002304,60.86956522,88.1264062,84.40003211,0.915629873,0.106475764,0.206144695,4797,1205,1,47.53491766,0.062098454
NOIS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,20,Train,1,382,227640,382,2,99.47916667,99.83247231,50,99.83187832,66.55052265,99.65566292,99.58515836,0.998690124,0.110111803,0.257952151,4387,1531,1,51.97743333,0.046543142
NOIS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,20,Test,1,82,56666,82,26,75.92592593,99.85550152,50,99.81004643,60.29411765,87.07250663,83.1047986,0.955326246,0.110111803,0.257952151,4387,1531,1,51.97743333,0.046543142
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,20,Train,1,355,10255,355,3,99.16201117,96.65409991,50,96.73595915,66.47940075,97.9000252,98.40963779,0.999853773,0.110111803,0.257952151,4387,1531,1,51.97743333,0.046543142
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,20,Test,1,83,56662,83,25,76.85185185,99.85373161,50,99.81003641,60.58394161,87.6010513,83.75241578,0.936621596,0.110111803,0.257952151,4387,1531,1,51.97743333,0.046543142
NOIS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,30,Train,1,381,227641,381,3,99.21875,99.83291086,50,99.83187832,66.4921466,99.52535669,99.40299826,0.999993411,0.120469557,0.225221077,4193,1159,1,54.38230384,0.057726127
NOIS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,30,Test,1,82,56667,82,26,75.92592593,99.85550406,50,99.81004977,60.29411765,87.07250774,83.10479937,0.960444852,0.120469557,0.225221077,4193,1159,1,54.38230384,0.057726127
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,30,Train,1,353,12805,353,3,99.15730337,97.31722146,50,97.36569483,66.47834275,98.232954,98.6052788,0.997065984,0.120469557,0.225221077,4193,1159,1,54.38230384,0.057726127
IS,projection,0.1,2,1,TRUE,4,1000,6,entropy,50,30,Test,1,85,56659,85,23,78.7037037,99.85020443,50,99.81003307,61.15107914,88.64863735,85.04765392,0.924797114,0.120469557,0.225221077,4193,1159,1,54.38230384,0.057726127
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,10,Train,1,342,227638,342,42,89.0625,99.84998684,50,99.8318474,64.04494382,94.30211797,92.29874605,0.995559939,0.058636676,0.303450065,4,92714,24571,57006.25,0.016072799
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,10,Test,1,81,56664,81,27,75,99.85725615,50,99.81003641,60,86.5407084,82.45717684,0.944816812,0.058636676,0.303450065,4,92714,24571,57006.25,0.016072799
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,10,Train,1,12,3653,12,0,100,99.67257844,50,99.67364699,66.66666667,99.836155,99.90177353,1,0.058636676,0.303450065,4,92714,24571,57006.25,0.016072799
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,10,Test,1,44,56670,44,64,40.74074074,99.92241775,50,99.80993277,44.89795918,63.80370926,58.49524384,0.957769298,0.058636676,0.303450065,4,92714,24571,57006.25,0.016072799
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,20,Train,1,364,227640,364,20,94.79166667,99.84035368,50,99.83186507,65.4676259,97.28326437,96.30627277,0.998586212,0.061148558,0.321871064,4,96714,22933,57006.25,0.016292073
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,20,Test,1,79,56665,79,29,73.14814815,99.86077823,50,99.81003307,59.39849624,85.46713404,81.16193717,0.948607877,0.061148558,0.321871064,4,96714,22933,57006.25,0.016292073
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,20,Train,1,18,3697,18,0,100,99.51547779,50,99.51781409,66.66666667,99.75744473,99.85464334,1,0.061148558,0.321871064,4,96714,22933,57006.25,0.016292073
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,20,Test,1,76,56654,76,32,70.37037037,99.86603208,50,99.80998628,58.46153846,83.83083958,79.21906888,0.895551077,0.061148558,0.321871064,4,96714,22933,57006.25,0.016292073
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,30,Train,1,365,227639,365,19,95.05208333,99.83991509,50,99.83186507,65.52962298,97.4165896,96.48843286,0.997233475,0.053993352,0.445442163,4,95263,24032,57006.25,0.015901765
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,30,Test,1,81,56663,81,27,75,99.85725363,50,99.81003307,60,86.54070731,82.45717609,0.939979254,0.053993352,0.445442163,4,95263,24032,57006.25,0.015901765
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,30,Train,1,13,3613,13,0,100,99.64147821,50,99.642759,66.66666667,99.82057815,99.89244346,1,0.053993352,0.445442163,4,95263,24032,57006.25,0.015901765
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,10,30,Test,1,73,56657,73,35,67.59259259,99.87132029,50,99.80998628,57.48031496,82.16180052,77.2762109,0.90524687,0.053993352,0.445442163,4,95263,24032,57006.25,0.015901765
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,10,Train,1,340,227639,340,44,88.54166667,99.85086346,50,99.83184667,63.90977444,94.02638921,91.9344257,0.996979398,0.06318867,0.199270337,4,84413,30790,57006.25,0.016283302
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,10,Test,1,81,56664,81,27,75,99.85725615,50,99.81003641,60,86.5407084,82.45717684,0.944816812,0.06318867,0.199270337,4,84413,30790,57006.25,0.016283302
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,10,Train,1,11,3702,11,0,100,99.7037436,50,99.70461869,66.66666667,99.85176193,99.91112308,1,0.06318867,0.199270337,4,84413,30790,57006.25,0.016283302
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,10,Test,1,64,56656,64,44,59.25925926,99.88716502,50,99.80995284,54.23728814,76.93659343,71.44763099,0.889855895,0.06318867,0.199270337,4,84413,30790,57006.25,0.016283302
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,20,Train,1,378,227640,378,6,98.4375,99.83422361,50,99.83187538,66.31578947,99.13340197,98.85651708,0.99866756,0.067295423,0.289611994,4,92026,28368,57006.25,0.016085955
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,20,Test,1,83,56664,83,25,76.85185185,99.85373676,50,99.81004309,60.58394161,87.60105356,83.75241732,0.946016058,0.067295423,0.289611994,4,92026,28368,57006.25,0.016085955
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,20,Train,1,10,3658,10,0,100,99.72737186,50,99.7281131,66.66666667,99.8635929,99.91821156,1,0.067295423,0.289611994,4,92026,28368,57006.25,0.016085955
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,20,Test,1,72,56655,72,36,66.66666667,99.87307631,50,99.80997625,57.14285714,81.59782526,76.62858956,0.895286885,0.067295423,0.289611994,4,92026,28368,57006.25,0.016085955
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,30,Train,1,376,227640,376,8,97.91666667,99.83509929,50,99.83187391,66.1971831,98.87123009,98.49219645,0.998656169,0.049087046,0.22655283,4,86674,25791,57006.25,0.01626576
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,30,Test,1,80,56666,80,28,74.07407407,99.8590209,50,99.81003975,59.70149254,86.00560744,81.80955812,0.954298515,0.049087046,0.22655283,4,86674,25791,57006.25,0.01626576
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,30,Train,1,12,3697,12,0,100,99.67646266,50,99.67750605,66.66666667,99.83810027,99.9029388,1,0.049087046,0.22655283,4,86674,25791,57006.25,0.01626576
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,25,30,Test,1,62,56658,62,46,57.40740741,99.89069111,50,99.80995284,53.44827586,75.72625437,70.15239252,0.897030282,0.049087046,0.22655283,4,86674,25791,57006.25,0.01626576
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,10,Train,1,339,227639,339,45,88.28125,99.85130144,50,99.83184593,63.84180791,93.8882192,91.75226543,0.996968628,0.064181376,0.348129403,4,91973,25554,57006.25,0.016901656
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,10,Test,1,82,56664,82,26,75.92592593,99.85549642,50,99.81003975,60.29411765,87.07250441,83.10479707,0.945422857,0.064181376,0.348129403,4,91973,25554,57006.25,0.016901656
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,10,Train,1,12,3842,12,0,100,99.68863518,50,99.68960166,66.66666667,99.84419622,99.90659056,1,0.064181376,0.348129403,4,91973,25554,57006.25,0.016901656
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,10,Test,1,67,56662,67,41,62.03703704,99.88189462,50,99.80998293,55.37190083,78.71706801,73.39049431,0.9236891,0.064181376,0.348129403,4,91973,25554,57006.25,0.016901656
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,20,Train,1,382,227640,382,2,99.47916667,99.83247231,50,99.83187832,66.55052265,99.65566292,99.58515836,0.998690124,0.065190416,0.29552865,4,92841,24221,57006.25,0.016546431
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,20,Test,1,81,56666,81,27,75,99.85726118,50,99.81004309,60,86.54071058,82.45717835,0.954818055,0.065190416,0.29552865,4,92841,24221,57006.25,0.016546431
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,20,Train,1,13,3760,13,0,100,99.65544659,50,99.65662969,66.66666667,99.82757464,99.89663398,1,0.065190416,0.29552865,4,92841,24221,57006.25,0.016546431
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,20,Test,1,69,56662,69,39,63.88888889,99.87837338,50,99.80998962,56.09756098,79.8819022,74.68573424,0.925582017,0.065190416,0.29552865,4,92841,24221,57006.25,0.016546431
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,30,Train,1,379,227640,379,5,98.69791667,99.83378578,50,99.83187611,66.37478109,99.26422653,99.0386774,0.998673229,0.067315571,0.295591837,4,94438,25410,57006.25,0.016274531
NOIS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,30,Test,1,83,56665,83,25,76.85185185,99.85373934,50,99.81004643,60.58394161,87.60105469,83.7524181,0.950866459,0.067315571,0.295591837,4,94438,25410,57006.25,0.016274531
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,30,Train,1,19,3692,19,0,100,99.48800862,50,99.49061662,66.66666667,99.7436758,99.84640259,1,0.067315571,0.295591837,4,94438,25410,57006.25,0.016274531
IS,hyperplanes,0.1,2,1,FALSE,4,1000,6,entropy,50,30,Test,1,78,56655,78,30,72.22222222,99.86251388,50,99.80999631,59.09090909,84.9252181,80.51430972,0.901797235,0.067315571,0.295591837,4,94438,25410,57006.25,0.016274531
NOIS,projection,0.1,2,1,FALSE,4,1000,6,entropy,10,10,Train,1,339,227636,339,45,88.28125,99.85129948,50,99.83184372,63.84180791,93.88821828,91.75226485,0.992633736,0.11067468,0.22865414,3763,1245,1,60.59659846,0.050858459
